,MDF_EXP
1364,152.94117647058414
1365,167.0533642691386
1366,165.34684827367428
1367,166.44649933949194
1368,167.21964167218957
1369,168.22429906541456
1370,167.36133376081563
1371,163.63636363636752
1372,183.6734693877551
1373,170.0701005790918
1374,189.29786575935657
1375,187.32261116367064
1376,143.0387794024158
1377,170.42115572967688
1378,171.7670286278382
1379,182.1527138914445
1380,184.18604651162792
1381,164.98103666245282
1382,193.36492890995265
1383,180.98720292504527
1384,200.65573770491824
1385,185.56701030927874
1386,194.02525408069005
1387,173.8317757009343
1388,166.507177033493
1389,179.0757381258025
1390,190.224570673712
1391,179.83651226158054
1392,166.97588126159553
1393,174.1573033707864
1394,178.2178217821777
1395,157.02746365105014
1396,172.163588390502
1397,153.00546448087485
1398,172.381835032438
1399,186.9100062932657
1400,177.48091603053405
1401,150.14436958614073
1402,186.28719275549795
1403,173.07692307692295
1404,175.18248175182424
1405,190.71361794951713
1406,180.7909604519783
1407,191.61290322580575
1408,205.0781249999998
1409,206.83398850922325
1410,176.3085399449047
1411,179.38336966677167
1412,165.55661274976316
1413,179.30591259640002
1414,165.19174041298
1415,168.37658418829272
1416,182.99445471349364
1417,156.9767441860466
1418,166.82646212847453
1419,185.268575104533
1420,178.041543026706
1421,185.23002421307527
1422,155.69972196478108
1423,185.9154929577449
1424,184.46280991735676
1425,186.52849740932714
1426,165.62602694709196
1427,162.94508147254137
1428,165.44117647058658
1429,174.48405253283354
1430,170.5622236260273
1431,164.3335362142433
1432,152.64187866927722
1433,153.00546448087405
1434,154.55381784728445
1435,169.33207902163696
1436,159.79708306911877
1437,154.53100158982488
1438,145.02094747018972
1439,191.5511125443399
1440,147.73473407747903
1441,152.77356774780074
1442,194.74497681607474
1443,151.7801374141168
1444,138.50593138826724
1445,168.65912762520105
1446,149.0066225165572
1447,158.56622114216248
1448,179.32752179327267
1449,141.2429378531058
1450,156.21986499518005
1451,169.81132075471695
1452,163.0434782608701
1453,154.60122699386653
1454,134.0782122905041
1455,155.65163681284636
1456,157.69712140175258
1457,160.91954022988597
1458,148.19506016466153
1459,143.72404982433648
1460,157.12900096993118
1461,154.91559086395333
1462,151.8001946156328
1463,136.1573373676236
1464,159.4488188976365
1465,153.61170374885626
1466,172.54174397031585
1467,164.30594900849985
1468,150.69767441860466
1469,159.04070684758685
1470,150.48231511253843
1471,125.87412587412574
1472,160.76555023923373
1473,147.5409836065602
1474,133.11897106109168
1475,163.05402782271184
1476,130.3954120132815
1477,170.4337202199097
1478,176.3625229638685
1479,144.7124304267165
1480,172.48840803709476
1481,180.16890835157818
1482,158.8557516737669
1483,167.21964167219335
1484,132.11009174311815
1485,145.8852867830417
1486,166.0516605166064
1487,147.49448471478195
1488,139.49163050217285
1489,143.0387794024156
1490,152.3988711194749
1491,144.27701186277838
1492,181.28654970760252
1493,174.24975798644462
1494,194.43535188215924
1495,164.59830176355626
1496,184.49711723254174
1497,171.15689381933464
1498,169.5447409733141
1499,172.54174397031585
1500,177.72292502313806
1501,187.2635561160123
1502,167.96267496111926
1503,162.99426501660184
1504,162.1118012422358
1505,180.45112781955103
1506,150.48231511254173
1507,128.82238126219903
1508,152.6810057558316
1509,170.59003362886187
1510,171.37592137592284
1511,213.7499999999985
1512,188.2725832012681
1513,158.10019518542612
1514,147.78325123152575
1515,142.90076335877762
1516,172.22222222222297
1517,176.24763108022822
1518,178.21782178218112
1519,188.3584041857372
1520,172.44796828542863
1521,176.95852534561988
1522,178.8819875776395
1523,165.94960049170734
1524,171.15689381933464
1525,166.24203821656005
1526,169.03968494395644
1527,129.0523690773061
1528,180.65693430657248
1529,161.0117211597787
1530,175.74803149606424
1531,177.59388924252798
1532,158.823529411764
1533,172.44796828542863
1534,166.00061481708974
1535,172.8089191700182
1536,158.32575068244174
1537,160.41794714197704
1538,174.70256731371913
1539,172.46885978920378
1540,196.7520299812646
1541,164.38356164383836
1542,190.59483027094691
1543,148.14814814815173
1544,169.244767970886
1545,168.11594202898698
1546,128.6549707602369
1547,158.1338988185366
1548,181.70694401957627
1549,157.8452865643581
1550,188.69123252858947
1551,192.35751295336436
1552,184.15841584158582
1553,169.70802919708325
1554,177.7777777777748
1555,135.55067461562453
1556,138.41717398269668
1557,163.371150729336
1558,163.0434782608634
1559,180.758017492712
1560,121.69993560849811
1561,141.15432873274935
1562,128.81144990665524
1563,138.5041551246547
1564,143.11926605504468
1565,145.02634025410606
1566,141.86633039091535
1567,172.48840803709476
1568,166.34799235181643
1569,184.8523748395379
1570,183.14785373608902
1571,191.04477611940305
1572,173.134328358209
1573,169.43834326953257
1574,168.1701030927833
1575,171.1131554737812
1576,183.20610687022918
1577,186.1066235864298
1578,165.35433070866122
1579,184.03693931398413
1580,178.6304995038044
1581,180.27314112291373
1582,196.91119691119664
1583,179.83651226158005
1584,184.6710923355464
1585,182.6252377932786
1586,178.86717456111296
1587,188.59784283513153
1588,179.1907514450868
1589,170.25440313111503
1590,158.3577712609968
1591,174.65130382049674
1592,145.61294337274455
1593,173.80109430318703
1594,166.71812287743109
1595,189.17197452229246
1596,167.16417910447836
1597,169.97167138810238
1598,187.5610550309343
1599,178.27298050139308
1600,163.7426900584797
1601,155.45959284392424
1602,183.251231527094
1603,170.79889807162465
1604,159.39652345031035
1605,169.03968494395644
1606,169.22594797869024
1607,171.0914454277293
1608,143.5582822085881
1609,176.8172888015706
1610,183.90092879257088
1611,176.29774730656354
1612,179.8314080549493
1613,185.07462686567143
1614,133.11897106109242
1615,149.20424403182926
1616,177.63157894736855
1617,169.15100453661566
1618,162.81971303805452
1619,164.25424795468803
1620,173.2991014120669
1621,153.39233038348146
1622,131.78767541183706
1623,107.07576706324377
1624,146.52473387601782
1625,139.06056860321428
1626,153.98716773602408
1627,157.51357875679
1628,174.5313510019402
1629,125.11332728921155
1630,142.99332697807267
1631,147.25130890052435
1632,146.3414634146346
1633,134.37195715676754
1634,152.39887111947326
1635,168.1701030927831
1636,132.7188940092163
1637,141.64305949008303
1638,141.26169634772015
1639,178.8264514126046
1640,179.94376757263424
1641,152.89121202221432
1642,165.73495560671037
1643,141.95583596214286
1644,158.15164334526335
1645,141.90418435415543
1646,165.491878639289
1647,150.5109941158255
1648,159.65834428383738
1649,148.53300733496525
1650,153.74881366656172
1651,168.83509833585325
1652,176.41653905053425
1653,177.16535433070723
1654,140.44943820224785
1655,138.06327900287397
1656,181.22767132185797
1657,163.9962299717228
1658,165.50412175015694
1659,172.381835032438
1660,146.19883040935522
1661,145.52238805970111
1662,156.97674418604748
1663,145.56765163297314
1664,142.76272306675588
1665,143.73464373464498
1666,168.0618158403069
1667,166.33663366336785
1668,132.43761996161425
1669,162.99426501660184
1670,126.84176809737245
1671,146.69483851494167
1672,152.79138099902002
1673,146.61654135338208
1674,150.53071727243307
1675,142.5272187396912
1676,162.21255438160318
1677,142.29249011857542
1678,168.38166510757634
1679,170.3470031545751
1680,178.45340383344086
1681,196.007259528131
1682,187.79639582674744
1683,176.02523659306095
1684,163.53017521090595
1685,174.30600387346792
1686,178.44579469139632
1687,139.3188854489166
1688,176.8172888015706
1689,179.16390179163977
1690,200.12706480304945
1691,184.4380403458239
1692,169.86657988935505
1693,172.3037651563489
1694,203.05242203052046
1695,192.48395967003006
1696,171.54124219520045
1697,173.8605493510384
1698,166.11733684904212
1699,145.67821301392095
1700,210.52631578947387
1701,206.89655172414197
1702,169.01408450704443
1703,164.8136036625237
1704,161.0871726881016
1705,163.19129646418898
1706,171.7451523545718
1707,157.4344023323586
1708,167.21964167219713
1709,164.58396830234597
1710,181.70694401958008
1711,171.31604857236482
1712,179.59446411329031
1713,188.9143981633308
1714,170.6998037933281
1715,173.8605493510384
1716,182.82548476454417
1717,159.97548268464436
1718,158.1818181818182
1719,171.48488830486428
1720,197.26027397260194
1721,186.79245283019029
1722,206.48967551622272
1723,192.9555895865259
1724,196.36363636363785
1725,196.56786271451165
1726,185.16209476309925
1727,190.27484143763664
1728,202.18228498073813
1729,209.17085427135436
1730,191.48936170212315
1731,197.0802919707993
1732,184.97109826589806
1733,196.7845659164007
1734,180.11620400258354
1735,197.6160602258406
1736,161.24751161247582
1737,171.0484637313909
1738,190.28741328047298
1739,183.3114323258894
1740,185.56701030927826
1741,182.35294117647382
1742,176.81728880157456
1743,158.823529411764
1744,165.28925619834558
1745,166.61157024793513
1746,154.2857142857143
1747,179.29369151825833
1748,175.47169811320904
1749,164.03402187120255
1750,147.35516372795448
1751,135.63579277864838
1752,162.3639191290785
1753,150.9190583682628
1754,136.57919696490433
1755,137.3589913735905
1756,137.8870092563062
1757,188.0937302089935
1758,158.19209039547508
1759,136.70886075948818
1760,138.15158298688448
1761,137.36263736263646
1762,125.41473125414217
1763,165.71428571428572
1764,213.5497970652513
1765,192.07317073170734
1766,199.3232851430328
1767,184.85237483953782
1768,167.41500962155231
1769,145.65826330532224
1770,157.79927448609428
1771,139.67022308438425
1772,164.6687697160884
1773,142.31499051233408
1774,149.61636828644467
1775,141.82161991805842
1776,147.82059380922328
1777,147.58751182592252
1778,157.74647887323934
1779,160.17183185026067
1780,152.64187866927594
1781,158.9905362776026
1782,135.4231974921631
1783,162.31343283582135
1784,154.60852329038647
1785,157.28155339805807
1786,162.47582205028962
1787,148.99713467048713
1788,150.09621552277125
1789,165.55661274976228
1790,198.42519685039406
1791,189.17197452229246
1792,154.17558886509664
1793,133.74613003095925
1794,142.49525015832762
1795,173.299101412066
1796,144.78764478764458
1797,152.58855585831074
1798,131.29973474801048
1799,169.17293233082637
1800,208.45070422535144
1801,205.64900031735965
1802,201.995012468828
1803,148.52427800698274
1804,138.37638376383796
1805,150.09264978381694
1806,149.4005533353831
1807,143.7788018433184
1808,147.67547857794025
1809,142.24563714191714
1810,159.58422500764163
1811,176.0678187153566
1812,156.62262326780663
1813,149.23469387755043
1814,139.5348837209311
1815,146.15134784020805
1816,137.82542113323134
1817,179.89097516656582
1818,157.48541801684905
1819,167.3613337608211
1820,148.17253868949453
1821,150.97856477166795
1822,158.54042151620138
1823,147.77391853489019
1824,147.6806563584735
1825,141.08425865447364
1826,144.62299134734133
1827,144.83424525265505
1828,151.016456921587
1829,175.18248175182424
1830,150.09264978381773
1831,136.66561214805338
1832,144.555091551558
1833,142.33937397034424
1834,162.1118012422358
1835,157.7958672510961
1836,144.5550915515596
1837,153.39233038348146
1838,142.94790343075113
1839,132.56484149855802
1840,153.56489945155477
1841,172.32859789993887
1842,165.60913705583945
1843,144.83424525265505
1844,131.70731707317
1845,139.40520446096667
1846,142.13518635502277
1847,153.70018975331791
1848,138.107416879796
1849,130.67150635208867
1850,150.60427641772714
1851,142.9025087329295
1852,156.7236375362781
1853,153.79920659139358
1854,139.01760889712597
1855,153.99239543726094
1856,144.64802314368205
1857,144.3108233117491
1858,157.74647887324144
1859,155.17241379310602
1860,170.75564278704903
1861,155.31587057010873
1862,145.4771526266705
1863,147.2624292007532
1864,142.67596702599892
1865,153.6030341340115
